DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
BOF2,267426,Mk10,DS,10,0,5,86,34,13:31:55 10-Aug-2024,NP,1,44.6858,-66.3906,44.6858,-66.3906,46,,401677369,-121
BOF2,267426,Mk10,DS,5,0,3,56,21,13:56:22 10-Aug-2024,MC,0,44.7175,-66.3779,44.7175,-66.3779,56,,401677349,-113
BOF2,267426,Mk10,DS,1,0,1,,,14:40:35 10-Aug-2024,MB,B,44.6958,-66.3483,44.6958,-66.3483,8,,401677333,-131
BOF2,267426,Mk10,DS,1,0,1,,,14:40:35 10-Aug-2024,NN,B,44.7047,-66.3590,44.7047,-66.3590,,,401677347,-133
BOF2,267426,Mk10,DS,9,0,5,77,19,16:06:43 10-Aug-2024,O3,1,44.7165,-66.2338,44.7165,-66.2338,48,,401677334,-118
BOF2,267426,Mk10,DS,4,0,1,61,22,16:13:57 10-Aug-2024,NN,1,44.7421,-66.2456,44.7421,-66.2456,46,,401677334,-123
BOF2,267426,Mk10,DS,1,0,1,,,17:44:57 10-Aug-2024,O3,B,44.8206,-66.2911,44.8206,-66.2911,8,,401677247,-130
BOF2,267426,Mk10,DS,1,0,1,,,20:54:49 10-Aug-2024,CS,B,44.9532,-66.4318,44.9532,-66.4318,7,,401677300,-118
BOF2,267426,Mk10,DS,1,0,1,,,21:13:46 10-Aug-2024,NK,B,44.9809,-66.3089,44.9809,-66.3089,6,,401677282,-133
BOF2,267426,Mk10,DS,2,0,1,133,133,22:23:06 10-Aug-2024,A1,B,44.9265,-66.1599,44.9265,-66.1599,6,,401677334,-138
BOF2,267426,Mk10,DS,2,0,1,176,176,22:33:26 10-Aug-2024,SR,B,44.9313,-66.2549,44.9313,-66.2549,,,401677355,-116
BOF2,267426,Mk10,DS,2,0,2,176,176,22:33:26 10-Aug-2024,CS,B,44.9224,-66.2463,44.9224,-66.2463,6,,401677358,-133
BOF2,267426,Mk10,DS,2,0,2,127,127,22:46:37 10-Aug-2024,NK,B,44.9612,-66.2294,44.9612,-66.2294,6,,401677318,-127
BOF2,267426,Mk10,DS,1,0,1,,,23:33:22 10-Aug-2024,MC,B,44.9561,-66.1816,44.9561,-66.1816,8,,401677302,-135
BOF2,267426,Mk10,DS,2,0,1,94,94,00:00:44 11-Aug-2024,A1,B,44.9219,-66.2117,44.9219,-66.2117,6,,401677318,-134
BOF2,267426,Mk10,DS,3,0,2,172,105,00:13:11 11-Aug-2024,SR,A,44.8674,-66.3210,44.8674,-66.3210,6,,401677312,-133
BOF2,267426,Mk10,DS,1,0,1,,,00:20:07 11-Aug-2024,MB,B,44.8681,-66.3141,44.8681,-66.3141,6,,401677359,-133
BOF2,267426,Mk10,DS,1,0,1,,,01:04:46 11-Aug-2024,NP,B,44.8806,-66.2861,44.8806,-66.2861,6,,401677384,-119
BOF2,267426,Mk10,DS,1,0,1,,,02:01:36 11-Aug-2024,MB,B,44.8818,-66.2514,44.8818,-66.2514,8,,401677349,-123
BOF2,267426,Mk10,DS,1,0,1,,,02:01:36 11-Aug-2024,NN,B,44.8797,-66.2905,44.8797,-66.2905,,,401677335,-130
BOF2,267426,Mk10,DS,1,0,1,,,03:17:32 11-Aug-2024,O3,B,44.8531,-66.2923,44.8531,-66.2923,8,,401677300,-132
BOF2,267426,Mk10,DS,2,0,0,376,376,08:14:08 11-Aug-2024,SR,B,44.6834,-66.2650,44.6834,-66.2650,8,,401677344,-132
BOF2,267426,Mk10,DS,1,0,0,,,08:59:00 11-Aug-2024,CS,B,44.6667,-66.2184,44.6667,-66.2184,6,,401677352,-130
BOF2,267426,Mk10,DS,2,0,1,428,428,09:02:34 11-Aug-2024,A1,B,44.6786,-66.4397,44.6786,-66.4397,6,,401677345,-139
BOF2,267426,Mk10,DS,2,0,1,316,316,09:47:11 11-Aug-2024,SR,B,44.6601,-66.3882,44.6601,-66.3882,8,,401677325,-120
BOF2,267426,Mk10,DS,1,0,0,,,10:42:07 11-Aug-2024,CS,B,44.6390,-66.3247,44.6390,-66.3247,8,,401677305,-130
BOF2,267426,Mk10,DS,1,0,0,,,10:58:10 11-Aug-2024,NK,B,44.6361,-66.3158,44.6361,-66.3158,6,,401677317,-129
BOF2,267426,Mk10,DS,1,0,0,,,12:39:25 11-Aug-2024,NK,B,44.6270,-66.3496,44.6270,-66.3496,6,,401677384,-120
BOF2,267426,Mk10,DS,3,0,2,42,30,13:21:50 11-Aug-2024,NP,A,44.7077,-66.6256,44.7077,-66.6256,8,,401677329,-121
BOF2,267426,Mk10,DS,2,0,0,23,23,13:32:31 11-Aug-2024,MC,B,44.7220,-66.6892,44.7220,-66.6892,6,,401677320,-113
BOF2,267426,Mk10,DS,1,0,1,,,14:17:41 11-Aug-2024,MB,B,44.7102,-66.6641,44.7102,-66.6641,8,,401677320,-125
BOF2,267426,Mk10,DS,1,0,0,,,14:17:41 11-Aug-2024,NK,B,44.7321,-66.7389,44.7321,-66.7389,8,,401677319,-133
BOF2,267426,Mk10,DS,2,0,1,594,594,15:00:07 11-Aug-2024,NP,B,44.6922,-66.5650,44.6922,-66.5650,6,,401677351,-135
BOF2,267426,Mk10,DS,1,0,0,,,15:10:01 11-Aug-2024,MC,B,44.6932,-66.5514,44.6932,-66.5514,6,,401677336,-124
BOF2,267426,Mk10,DS,1,0,0,,,16:44:39 11-Aug-2024,NP,B,44.6706,-66.4463,44.6706,-66.4463,8,,401677325,-138
BOF2,267426,Mk10,DS,1,0,1,,,16:57:49 11-Aug-2024,O3,B,44.6729,-66.4497,44.6729,-66.4497,6,,401677311,-128
BOF2,267426,Mk10,DS,1,0,0,,,20:18:34 11-Aug-2024,CS,B,44.6283,-66.2240,44.6283,-66.2240,8,,401677329,-133
BOF2,267426,Mk10,DS,1,0,1,,,22:02:10 11-Aug-2024,A1,B,44.6271,-66.3268,44.6271,-66.3268,8,,401677320,-136
BOF2,267426,Mk10,DS,1,0,1,,,22:23:01 11-Aug-2024,NK,B,44.5840,-66.2219,44.5840,-66.2219,6,,401677320,-129
BOF2,267426,Mk10,DS,2,0,2,46,46,23:33:35 11-Aug-2024,A1,B,44.5274,-66.2497,44.5274,-66.2497,6,,401677373,-120
BOF2,267426,Mk10,DS,3,0,2,200,36,23:40:03 11-Aug-2024,SR,A,44.4751,-66.2393,44.4751,-66.2393,6,,401677340,-118
BOF2,267426,Mk10,DS,1,0,0,,,00:06:45 12-Aug-2024,MB,B,44.4760,-66.2351,44.4760,-66.2351,6,,401677358,-132
BOF2,267426,Mk10,DS,2,0,1,30,30,00:07:01 12-Aug-2024,NK,B,44.4611,-66.2319,44.4611,-66.2319,6,,401677329,-121
BOF2,267426,Mk10,DS,2,0,1,25,25,00:55:32 12-Aug-2024,NP,B,44.3941,-66.3014,44.3941,-66.3014,,,401677332,-126
BOF2,267426,Mk10,DS,3,0,2,167,25,00:55:32 12-Aug-2024,MC,A,44.3941,-66.3022,44.3941,-66.3022,8,,401677334,-115
BOF2,267426,Mk10,DS,1,0,1,,,01:47:19 12-Aug-2024,NN,B,44.3510,-66.2951,44.3510,-66.2951,7,,401677347,-137
BOF2,267426,Mk10,DS,3,0,1,130,119,02:32:54 12-Aug-2024,O3,A,44.3552,-66.2998,44.3552,-66.2998,8,,401677332,-131
BOF2,267426,Mk10,DS,2,0,0,119,119,02:34:01 12-Aug-2024,NP,B,44.3290,-66.3251,44.3290,-66.3251,8,,401677350,-124
BOF2,267426,Mk10,DS,2,0,0,201,201,02:36:41 12-Aug-2024,MC,B,44.3513,-66.3036,44.3513,-66.3036,6,,401677337,-119
BOF2,267426,Mk10,DS,2,0,0,53,53,03:33:28 12-Aug-2024,NN,B,44.3371,-66.2996,44.3371,-66.2996,8,,401677320,-119
BOF2,267426,Mk10,DS,3,0,1,129,35,04:13:02 12-Aug-2024,O3,A,44.3314,-66.2831,44.3314,-66.2831,7,,401677336,-116
BOF2,267426,Mk10,DS,4,0,1,204,21,09:13:53 12-Aug-2024,SR,0,44.3097,-66.6256,44.3097,-66.6256,48,,401677332,-119
BOF2,267426,Mk10,DS,1,0,0,,,10:00:14 12-Aug-2024,CS,B,44.2909,-66.6385,44.2909,-66.6385,8,,401677335,-140
BOF2,267426,Mk10,DS,2,0,2,172,172,10:07:16 12-Aug-2024,A1,B,44.3229,-66.6307,44.3229,-66.6307,8,,401677326,-133
BOF2,267426,Mk10,DS,2,0,0,151,151,10:38:08 12-Aug-2024,NK,B,44.3149,-66.7370,44.3149,-66.7370,5,,401677375,-130
BOF2,267426,Mk10,DS,2,0,1,20,20,11:03:29 12-Aug-2024,SR,B,44.2248,-66.6695,44.2248,-66.6695,8,,401677318,-126
BOF2,267426,Mk10,DS,4,0,3,147,14,11:35:16 12-Aug-2024,CS,0,44.2502,-66.8737,44.2502,-66.8737,46,,401677347,-123
BOF2,267426,Mk10,DS,2,0,0,22,22,12:11:02 12-Aug-2024,NK,B,44.2306,-66.9613,44.2306,-66.9613,8,,401677335,-135
BOF2,267426,Mk10,DS,1,0,1,,,13:15:03 12-Aug-2024,MC,B,44.2321,-67.0956,44.2321,-67.0956,7,,401677369,-129
BOF2,267426,Mk10,DS,2,0,2,40,40,13:15:23 12-Aug-2024,NP,B,44.1800,-67.1208,44.1800,-67.1208,6,,401677346,-136
BOF2,267426,Mk10,DS,4,0,3,92,17,13:57:31 12-Aug-2024,MB,0,44.0066,-66.9354,44.0066,-66.9354,48,,401677332,-127
BOF2,267426,Mk10,DS,2,0,1,21,21,13:57:31 12-Aug-2024,NK,B,44.0071,-66.9330,44.0071,-66.9330,,,401677354,-129
BOF2,267426,Mk10,DS,1,0,0,,,14:09:50 12-Aug-2024,NN,B,44.0098,-66.9327,44.0098,-66.9327,6,,401677301,-133
BOF2,267426,Mk10,DS,1,0,0,,,14:53:29 12-Aug-2024,MC,B,43.9325,-66.9471,43.9325,-66.9471,7,,401677314,-111
BOF2,267426,Mk10,DS,1,0,0,,,14:53:29 12-Aug-2024,NP,B,43.9367,-66.9462,43.9367,-66.9462,,,401677315,-116
BOF2,267426,Mk10,DS,3,0,2,238,55,15:46:53 12-Aug-2024,NN,A,43.7979,-67.0537,43.7979,-67.0537,8,,401677311,-125
BOF2,267426,Mk10,DS,3,0,2,141,35,16:11:16 12-Aug-2024,O3,A,43.8622,-66.8676,43.8622,-66.8676,6,,401677319,-126
BOF2,267426,Mk10,DS,1,0,1,,,16:28:51 12-Aug-2024,MC,B,43.8326,-66.8994,43.8326,-66.8994,6,,401677363,-128
BOF2,267426,Mk10,DS,1,0,1,,,16:28:51 12-Aug-2024,NP,B,43.8481,-66.8948,43.8481,-66.8948,,,401677368,-137
BOF2,267426,Mk10,DS,3,0,1,95,22,17:31:50 12-Aug-2024,NN,A,43.8789,-67.0343,43.8789,-67.0343,8,,401677375,-128
BOF2,267426,Mk10,DS,2,0,1,30,30,17:53:15 12-Aug-2024,O3,B,43.9079,-66.9211,43.9079,-66.9211,6,,401677432,-117
BOF2,267426,Mk10,DS,3,0,2,246,41,19:32:48 12-Aug-2024,CS,A,43.8253,-67.0391,43.8253,-67.0391,8,,401677309,-132
BOF2,267426,Mk10,DS,1,0,0,,,21:29:57 12-Aug-2024,SR,B,43.7146,-67.1778,43.7146,-67.1778,8,,401677302,-126
BOF2,267426,Mk10,DS,2,0,0,21,21,21:53:29 12-Aug-2024,NK,B,43.7735,-67.1493,43.7735,-67.1493,6,,401677351,-127
BOF2,267426,Mk10,DS,1,0,1,,,23:08:15 12-Aug-2024,SR,B,43.7754,-67.1149,43.7754,-67.1149,8,,401677280,-125
BOF2,267426,Mk10,DS,1,0,1,,,23:08:15 12-Aug-2024,A1,B,43.8322,-67.0817,43.8322,-67.0817,,,401677325,-115
BOF2,267426,Mk10,DS,1,0,1,,,23:41:12 12-Aug-2024,MB,B,43.8218,-67.0932,43.8218,-67.0932,5,,401677363,-129
BOF2,267426,Mk10,DS,4,0,3,252,174,00:29:10 13-Aug-2024,MC,1,43.8585,-67.0842,43.8585,-67.0842,48,,401677371,-116
BOF2,267426,Mk10,DS,5,0,3,144,73,00:36:13 13-Aug-2024,NP,3,43.8603,-67.0910,43.8603,-67.0910,66,,401677363,-120
BOF2,267426,Mk10,DS,1,0,0,,,00:40:33 13-Aug-2024,A1,B,43.8711,-67.0843,43.8711,-67.0843,6,,401677371,-135
BOF2,267426,Mk10,DS,1,0,1,,,00:45:15 13-Aug-2024,SR,B,43.8706,-67.0850,43.8706,-67.0850,6,,401677358,-137
BOF2,267426,Mk10,DS,2,0,2,94,94,01:20:05 13-Aug-2024,MB,B,43.8729,-67.0980,43.8729,-67.0980,8,,401677352,-122
BOF2,267426,Mk10,DS,1,0,1,,,01:20:05 13-Aug-2024,NK,B,43.8731,-67.0956,43.8731,-67.0956,,,401677360,-137
BOF2,267426,Mk10,DS,2,0,2,231,231,01:37:35 13-Aug-2024,NN,B,43.8844,-67.0739,43.8844,-67.0739,6,,401677358,-129
BOF2,267426,Mk10,DS,2,0,1,24,24,10:28:57 13-Aug-2024,SR,B,43.8942,-67.0791,43.8942,-67.0791,8,,401677359,-118
BOF2,267426,Mk10,DS,3,0,1,187,67,10:54:21 13-Aug-2024,CS,A,43.8517,-67.1384,43.8517,-67.1384,6,,401677304,-126
BOF2,267426,Mk10,DS,1,0,1,,,11:17:07 13-Aug-2024,A1,B,43.8632,-67.1487,43.8632,-67.1487,6,,401677384,-131
BOF2,267426,Mk10,DS,3,0,2,144,19,11:52:12 13-Aug-2024,NK,A,43.9285,-67.1741,43.9285,-67.1741,8,,401677338,-121
BOF2,267426,Mk10,DS,1,0,1,,,12:46:32 13-Aug-2024,MC,B,43.8781,-67.1939,43.8781,-67.1939,8,,401677322,-133
BOF2,267426,Mk10,DS,2,0,2,26,26,12:58:42 13-Aug-2024,NP,B,43.8667,-67.2327,43.8667,-67.2327,6,,401677325,-132
BOF2,267426,Mk10,DS,1,0,0,,,13:30:25 13-Aug-2024,NK,B,43.8729,-67.2326,43.8729,-67.2326,8,,401677294,-133
BOF2,267426,Mk10,DS,4,0,3,77,48,14:01:15 13-Aug-2024,NN,0,43.9788,-67.3347,43.9788,-67.3347,58,,401677335,-130
BOF2,267426,Mk10,DS,3,0,2,148,28,14:30:25 13-Aug-2024,MC,A,43.9962,-67.3179,43.9962,-67.3179,6,,401677352,-111
BOF2,267426,Mk10,DS,4,0,1,163,28,14:35:09 13-Aug-2024,NP,0,43.9602,-67.0429,43.9602,-67.0429,46,,401677344,-135
BOF2,267426,Mk10,DS,4,0,3,79,35,15:28:25 13-Aug-2024,O3,0,43.9551,-67.2205,43.9551,-67.2205,48,,401677319,-128
BOF2,267426,Mk10,DS,2,0,1,125,125,15:35:09 13-Aug-2024,NN,B,44.0334,-67.2259,44.0334,-67.2259,6,,401677364,-125
BOF2,267426,Mk10,DS,1,0,1,,,16:15:25 13-Aug-2024,MC,B,44.0463,-67.1108,44.0463,-67.1108,8,,401677351,-131
BOF2,267426,Mk10,DS,1,0,1,,,17:02:59 13-Aug-2024,O3,B,44.0724,-67.1389,,,8,,401677346,-138
BOF2,267426,Mk10,DS,3,0,0,166,95,17:16:26 13-Aug-2024,NN,A,44.1433,-67.1213,44.1433,-67.1213,6,,401677348,-129
BOF2,267426,Mk10,DS,1,0,1,,,20:30:25 13-Aug-2024,CS,B,44.2668,-67.2623,44.2668,-67.2623,8,,401677346,-117
BOF2,267426,Mk10,DS,2,0,0,47,47,22:14:29 13-Aug-2024,CS,B,44.4230,-67.0933,44.4230,-67.0933,8,,401677369,-131
BOF2,267426,Mk10,DS,5,0,3,108,30,22:36:50 13-Aug-2024,SR,2,44.3766,-66.7701,44.3766,-66.7701,56,,401677342,-112
BOF2,267426,Mk10,DS,2,0,2,409,409,22:42:52 13-Aug-2024,A1,B,44.3744,-66.7571,,,6,,401677343,-133
BOF2,267426,Mk10,DS,2,0,2,163,163,00:14:57 14-Aug-2024,MC,B,44.4552,-66.7476,44.4552,-66.7476,8,,401677305,-123
BOF2,267426,Mk10,DS,2,0,2,163,163,00:16:18 14-Aug-2024,SR,B,44.4358,-66.6637,44.4358,-66.6637,6,,401677329,-128
BOF2,267426,Mk10,DS,1,0,1,,,00:14:57 14-Aug-2024,A1,B,44.4548,-66.7463,44.4548,-66.7463,,,401677311,-132
BOF2,267426,Mk10,DS,3,0,2,152,72,00:21:28 14-Aug-2024,NP,A,44.4407,-66.6632,44.4407,-66.6632,6,,401677330,-124
BOF2,267426,Mk10,DS,3,0,2,122,106,00:53:57 14-Aug-2024,NK,A,44.4866,-66.6282,44.4866,-66.6282,8,,401677324,-130
BOF2,267426,Mk10,DS,1,0,1,,,00:58:28 14-Aug-2024,MB,B,44.4749,-66.6673,44.4749,-66.6673,8,,401677330,-131
BOF2,267426,Mk10,DS,2,0,0,44,44,01:22:06 14-Aug-2024,NN,B,44.4881,-66.6684,44.4881,-66.6684,6,,401677334,-129
BOF2,267426,Mk10,DS,1,0,0,,,01:53:38 14-Aug-2024,MC,B,44.4848,-66.6623,44.4848,-66.6623,8,,401677322,-118
BOF2,267426,Mk10,DS,2,0,0,128,128,02:37:35 14-Aug-2024,O3,B,44.4883,-66.6495,44.4883,-66.6495,6,,401677349,-128
BOF2,267426,Mk10,DS,1,0,0,,,03:08:28 14-Aug-2024,NN,B,44.5061,-66.6459,44.5061,-66.6459,6,,401677364,-127
BOF2,267426,Mk10,DS,1,0,1,,,04:25:41 14-Aug-2024,O3,B,44.5075,-66.6411,44.5075,-66.6411,8,,401677347,-135
BOF2,267426,Mk10,DS,1,0,0,,,09:22:30 14-Aug-2024,A1,B,44.5048,-66.4706,44.5048,-66.4706,8,,401677283,-134
