DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
243058,243058,,Transmission,Mk10,TAD,15:00:00 25-Jul-2023,-7.000000,1,0,,,,6,100,22.5,19.0,28.1,30.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,17:00:00 25-Jul-2023,-7.000000,1,0,,,,6,100,53.2,42.1,4.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,21:00:00 25-Jul-2023,-7.000000,1,0,,,,6,100,88.4,11.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,23:00:00 25-Jul-2023,-7.000000,1,0,,,,6,100,85.6,13.4,1.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,02:00:00 26-Jul-2023,-7.000000,1,0,,,,6,100,76.1,22.0,1.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,05:00:00 26-Jul-2023,-7.000000,2,0,,,,6,100,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,07:00:00 26-Jul-2023,-7.000000,1,0,,,,6,100,91.3,8.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,12:00:00 26-Jul-2023,-7.000000,1,0,,,,6,100,27.1,21.7,35.6,15.4,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,18:00:00 26-Jul-2023,-7.000000,1,0,,,,6,100,51.7,40.3,7.1,0.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,243058,,Transmission,Mk10,TAD,19:00:00 26-Jul-2023,-7.000000,1,0,,,,6,100.000000,75,21.3,3.4,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
