DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
243058,243058,Mk10,15:36:37 25-Jul-2023,,,,,,CRC 837.58030,15:36:44 10-Mar-2023,Status,4,4,212,249,44,3,69,48,0,0,0,5,0,80,80,81,64,0,3,102,36,128,56,0,20,96,192,,,,,
243058,243058,Mk10,15:41:47 25-Jul-2023,,,,,,CRC 49394.49421,14:41:53 25-Jul-2023,Status,4,5,242,234,117,192,242,136,31,30,127,223,255,255,79,144,124,255,212,0,63,223,193,101,151,255,215,,,,,
243058,243058,Mk10,09:26:41 26-Jul-2023,,,,,,CRC 52327.13187,,TAD,28,198,117,243,213,161,54,165,181,9,49,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,10:27:35 26-Jul-2023,,,0,42.1287,-70.1878,CRC 20281.36784,15:00:00 25-Jul-2023,TAD,20,243,157,242,252,87,202,109,246,128,0,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,11:15:43 26-Jul-2023,,,B,42.0903,-70.1570,CRC 25507.58379,22:04:11 25-Jul-2023,Fast-GPS,118,58,61,243,100,66,219,5,131,229,131,158,245,247,206,188,217,210,72,0,0,128,19,,,,,,,,,
243058,243058,Mk10,14:06:18 26-Jul-2023,,,1,42.0881,-70.1562,CRC 62405.45587,00:00:00 26-Jul-2023,DiveDuration,79,60,93,244,0,92,129,4,164,146,146,72,73,36,182,,,,,,,,,,,,,,,,,
243058,243058,Mk10,15:20:57 26-Jul-2023,,,0,42.0967,-70.1419,CRC 63007.56920,19:18:00 25-Jul-2023,Behavior,191,97,253,243,52,176,28,238,232,128,186,55,155,204,173,222,141,183,120,78,137,225,235,34,8,196,121,245,17,118,108,
243058,243058,Mk10,15:38:56 26-Jul-2023,,,B,42.1060,-70.2672,CRC 23527.42723,15:00:00 25-Jul-2023,DiveDuration,69,190,125,242,241,58,129,0,0,0,0,0,64,0,0,,,,,,,,,,,,,,,,,
243058,243058,Mk10,16:14:02 26-Jul-2023,,,A,42.0821,-70.1545,CRC 891.51177,18:00:00 25-Jul-2023,TimeSeries,208,55,189,243,44,188,244,34,34,34,237,222,238,227,1,17,17,50,170,215,45,0,29,92,147,145,108,22,158,178,168,
243058,243058,Mk10,16:19:16 26-Jul-2023,,,A,42.0821,-70.1545,CRC 54433.2766,12:00:00 26-Jul-2023,TAD,29,74,29,244,199,110,145,117,66,70,104,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,09:57:53 27-Jul-2023,,,B,42.0466,-70.4825,CRC 52136.15042,02:00:00 26-Jul-2023,TAD,28,186,141,244,32,253,122,119,127,255,255,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,10:47:26 27-Jul-2023,,,B,42.1162,-70.3046,CRC 18219.9722,14:44:00 26-Jul-2023,Behavior,180,114,189,244,235,0,222,42,73,163,199,226,4,181,44,15,64,40,187,76,104,129,70,162,196,192,241,12,0,8,0,
243058,243058,Mk10,11:11:40 27-Jul-2023,,,B,42.0868,-70.4192,CRC 22311.39978,02:54:01 26-Jul-2023,Fast-GPS,117,114,125,244,39,96,84,242,89,144,1,143,100,110,61,107,6,164,45,216,72,200,0,,,,,,,,,
243058,243058,Mk10,12:12:41 27-Jul-2023,,,B,42.0852,-70.1884,CRC 21410.31104,11:28:00 26-Jul-2023,Behavior,181,58,45,244,183,0,216,30,88,157,129,188,72,139,139,14,18,196,90,60,113,20,34,234,195,0,145,0,192,0,0,
243058,243058,Mk10,13:52:55 27-Jul-2023,,,A,42.1052,-70.3101,CRC 13511.32985,11:00:00 27-Jul-2023,DiveDuration,67,76,125,246,177,138,128,206,80,46,173,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,14:10:34 27-Jul-2023,,,A,42.0637,-70.1458,CRC 1325.56549,21:00:00 17-Jul-2021,TimeSeries,208,82,213,227,84,208,221,255,255,255,238,255,247,239,255,255,255,255,250,7,13,96,221,69,202,93,218,6,196,36,197,
243058,243058,Mk10,14:19:55 27-Jul-2023,,,A,42.0614,-70.0953,CRC 57971.18384,08:00:00 27-Jul-2023,DiveDepth,62,39,61,246,138,82,148,165,43,90,214,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,14:50:39 27-Jul-2023,,,A,42.1106,-70.2176,CRC 28743.25218,,DiveDepth,55,4,127,11,152,235,128,61,30,34,4,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,15:25:31 27-Jul-2023,,,A,42.1630,-70.1678,CRC 15086.33359,18:50:38 25-Jul-2023,Fast-GPS,115,174,237,243,39,41,144,185,197,23,63,61,188,27,125,30,157,146,139,128,0,0,0,,,,,,,,,
243058,243058,Mk10,15:33:07 27-Jul-2023,,,A,42.1630,-70.1678,CRC 59707.51281,20:00:00 25-Jul-2023,TimeSeries,222,147,189,243,72,0,164,71,234,166,39,76,0,152,76,240,72,132,132,102,76,27,55,78,91,222,73,33,111,171,132,
243058,243058,Mk10,15:40:39 27-Jul-2023,,,B,42.1623,-70.1681,CRC 22915.57100,20:00:00 10-Jul-2023,TAD,21,152,61,213,65,120,34,240,49,229,111,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,09:27:20 28-Jul-2023,,,2,42.1029,-70.1991,CRC 40800.40544,13:00:00 26-Jul-2023,TAD,25,246,13,244,213,97,206,251,185,131,0,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,09:31:30 28-Jul-2023,,,2,42.1029,-70.1991,CRC 15812.15668,10:21:10 27-Jul-2023,Fast-GPS,115,220,77,246,165,82,148,62,134,14,241,76,82,242,43,190,160,116,149,25,141,32,1,,,,,,,,,
243058,243058,Mk10,09:39:26 28-Jul-2023,,,B,42.1035,-70.2009,CRC 14347.62652,18:00:00 25-Jul-2023,TimeSeries,211,128,189,243,32,3,234,170,170,170,170,170,170,170,170,170,164,42,147,21,97,225,151,138,170,3,40,170,43,49,84,
243058,243058,Mk10,11:06:22 28-Jul-2023,,,A,42.1149,-70.1762,CRC 42246.26198,07:00:00 28-Jul-2023,TimeSeries,218,80,109,248,120,1,228,147,102,166,102,102,102,34,29,192,0,200,77,132,65,172,136,155,191,255,218,8,4,68,0,
243058,243058,Mk10,11:10:50 28-Jul-2023,,,A,42.1149,-70.1762,CRC 14098.5643,00:00:00 26-Jul-2023,TAD,19,113,45,244,12,121,28,113,113,199,156,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,11:12:20 28-Jul-2023,,,A,42.1149,-70.1762,CRC 28513.28417,03:00:00 26-Jul-2023,DiveDepth,54,246,29,244,51,128,8,5,3,122,6,,,,,,,,,,,,,,,,,,,,,
243058,243058,Mk10,11:16:37 28-Jul-2023,,,0,42.1067,-70.1854,CRC 53208.44787,04:20:00 28-Jul-2023,Behavior,188,253,141,248,69,56,166,3,10,11,17,40,6,4,82,49,193,180,22,146,224,89,54,73,129,105,150,48,249,137,177,
