Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
243058,25-Jul-2023,17:53:38,1,-7.000000,73,45,0,4,42.13922,-70.25434,17:53:31 25-Jul-2023,Interpolated,42.14209,-70.28075,,,,,1.5,-1.3,,,,15,30,15876,,,,5,9925,,,,11,31308,,,,20,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,25-Jul-2023,20:01:46,1,-7.000000,76,46,0,6,42.10400,-70.18879,20:01:39 25-Jul-2023,Interpolated,42.16956,-70.30926,,,,,5.2,-0.2,,,,15,5,5605,,,,20,4538,,,,24,9992,,,,29,27336,,,,18,17609,,,,23,11604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,00:31:05,2,-7.000000,79,47,0,5,42.14460,-70.26143,00:30:58 26-Jul-2023,Interpolated,42.21595,-70.27893,,1,,,21.1,-1.0,,,,15,31,7950,,,,32,12981,,,,22,26098,,,,10,12163,,,,28,29533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,01:06:42,1,-7.000000,80,47,0,5,42.14129,-70.25511,01:06:35 26-Jul-2023,Interpolated,42.20215,-70.27618,,1,,,13.2,-0.0,,,,15,31,29613,,,,28,8510,,,,32,15534,,,,22,10314,,,,3,8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,04:24:24,1,-7.000000,81,49,0,5,42.12295,-70.22003,04:24:17 26-Jul-2023,Interpolated,42.10756,-70.20267,,1,,,10.3,0.3,,,,15,27,20672,,,,22,7116,,,,16,6004,,,,4,24784,,,,3,28557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,08:39:06,1,-7.000000,83,51,0,6,42.12643,-70.18841,08:38:59 26-Jul-2023,Interpolated,42.09930,-70.17486,,,,,7.0,0.3,,,,15,21,18452,,,,2,26741,,,,27,19455,,,,8,26495,,,,10,12437,,,,7,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,14:16:26,1,-7.000000,88,62,0,6,42.08988,-70.15317,14:16:19 26-Jul-2023,Interpolated,42.10602,-70.18784,,,,,10.0,0.2,,,,15,6,3422,,,,4,15946,,,,9,15337,,,,17,17769,,,,20,27850,,,,19,21196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,26-Jul-2023,16:27:04,1,-7.000000,90,66,0,5,42.07608,-70.14964,16:26:57 26-Jul-2023,Interpolated,42.11013,-70.18761,,,,,6.5,-0.2,,,,15,12,15602,,,,5,22770,,,,29,32659,,,,25,19542,,,,20,9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,27-Jul-2023,19:46:34,1,-7.000000,106,107,0,4,42.10531,-70.19523,19:46:27 27-Jul-2023,Interpolated,42.26746,-70.26978,,,,,14.5,0.1,,,,15,5,6656,,,,15,15278,,,,13,18962,,,,24,23686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,28-Jul-2023,08:13:56,1,-7.000000,112,118,0,4,42.10312,-70.19871,08:13:49 28-Jul-2023,Interpolated,42.09701,-70.15013,,,,,0.8,0.4,,,,15,7,30526,,,,14,1347,,,,13,13491,,,,21,19346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,29-Jul-2023,23:52:11,1,-7.000000,140,155,0,4,42.13446,-70.20851,23:52:04 29-Jul-2023,Interpolated,42.06681,-70.30899,,,,,0.1,0.6,,,,15,10,6640,,,,23,3937,,,,12,16129,,,,25,17318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,30-Jul-2023,09:53:09,1,-7.000000,148,167,0,5,42.10057,-70.22610,09:53:02 30-Jul-2023,Interpolated,42.10803,-70.15711,,1,,,18.0,0.7,,,,15,30,26554,,,,1,12260,,,,19,19660,,,,3,21792,,,,7,14583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,30-Jul-2023,20:14:26,1,-7.000000,152,198,0,4,42.20991,-70.30729,20:14:19 30-Jul-2023,Interpolated,42.22452,-70.29584,,,,,15.5,0.4,,,,15,15,16888,,,,5,28753,,,,24,1382,,,,23,3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,30-Jul-2023,22:41:27,1,-7.000000,154,203,0,4,42.21179,-70.30540,22:41:20 30-Jul-2023,Interpolated,42.21928,-70.30376,,,,,0.3,0.1,,,,15,12,20170,,,,15,13832,,,,23,4024,,,,24,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,31-Jul-2023,09:43:24,2,-7.000000,160,215,0,6,42.22454,-70.20810,09:43:17 31-Jul-2023,Interpolated,42.21092,-70.29262,,1,,,5.1,0.3,,,,15,3,15386,,,,8,11258,,,,2,23196,,,,1,14,,,,7,22361,,,,21,19562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243058,31-Jul-2023,14:31:59,1,-7.000000,164,225,0,5,42.23348,-70.31480,14:31:52 31-Jul-2023,Interpolated,42.22395,-70.29317,,,,,1.8,0.2,,,,15,9,18499,,,,6,7650,,,,20,3148,,,,19,9435,,,,5,8180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
