DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
243058,243058,Mk10,DS,3,0,2,155,148,15:36:37 25-Jul-2023,MC,,,,,,,,401650000,-120
243058,243058,Mk10,DS,1,0,0,,,16:29:09 25-Jul-2023,NN,,,,,,,,401650000,-128
243058,243058,Mk10,DS,1,0,0,,,00:44:53 26-Jul-2023,NK,,,,,,,,401650000,-133
243058,243058,Mk10,DS,1,0,0,,,01:21:13 26-Jul-2023,MC,,,,,,,,401650000,-113
243058,243058,Mk10,DS,2,0,1,175,175,09:23:46 26-Jul-2023,CS,,,,,,,,401650000,-132
243058,243058,Mk10,DS,2,0,0,97,97,09:57:47 26-Jul-2023,A1,,,,,,,,401650000,-119
243058,243058,Mk10,DS,7,0,1,83,16,10:31:04 26-Jul-2023,SR,0,42.1287,-70.1878,42.1287,-70.1878,40,,401650000,-122
243058,243058,Mk10,DS,3,0,0,76,45,11:02:41 26-Jul-2023,CS,A,42.0943,-70.1605,42.0943,-70.1605,8,,401677659,-122
243058,243058,Mk10,DS,1,0,1,,,11:15:43 26-Jul-2023,NK,B,42.0903,-70.1570,42.0903,-70.1570,6,,401677664,-137
243058,243058,Mk10,DS,3,0,0,199,175,12:52:59 26-Jul-2023,NK,A,42.1040,-70.1653,42.1040,-70.1653,8,,401677672,-120
243058,243058,Mk10,DS,3,0,0,209,93,13:36:47 26-Jul-2023,MC,A,42.1003,-70.2558,42.1003,-70.2558,8,,401677678,-116
243058,243058,Mk10,DS,4,0,1,175,126,13:59:36 26-Jul-2023,NP,1,42.0881,-70.1562,42.0881,-70.1562,46,,401677669,-127
243058,243058,Mk10,DS,3,0,1,189,43,14:21:48 26-Jul-2023,MB,,,,,,,,401650000,
243058,243058,Mk10,DS,2,0,1,43,43,14:27:44 26-Jul-2023,NK,B,42.0856,-70.1487,42.0856,-70.1487,8,,401677666,-131
243058,243058,Mk10,DS,2,0,0,174,174,14:31:43 26-Jul-2023,NN,B,42.0759,-70.1700,42.0759,-70.1700,8,,401677664,-130
243058,243058,Mk10,DS,6,0,1,73,15,15:18:51 26-Jul-2023,MC,0,42.0967,-70.1419,42.0967,-70.1419,48,,401677671,-115
243058,243058,Mk10,DS,2,0,1,425,425,15:38:55 26-Jul-2023,NP,B,42.1060,-70.2672,42.1060,-70.2672,8,,401677683,-134
243058,243058,Mk10,DS,1,0,0,,,16:06:42 26-Jul-2023,MB,,,,,,,,401650000,
243058,243058,Mk10,DS,3,0,2,157,134,16:14:01 26-Jul-2023,NN,A,42.0821,-70.1545,42.0821,-70.1545,8,,401677662,-119
243058,243058,Mk10,DS,1,0,0,,,16:52:46 26-Jul-2023,MC,B,42.0641,-70.1398,42.0641,-70.1398,5,,401677707,-133
243058,243058,Mk10,DS,1,0,0,,,22:17:50 26-Jul-2023,CS,B,41.9494,-69.9831,41.9494,-69.9831,8,,401677712,-126
243058,243058,Mk10,DS,3,0,0,94,44,22:58:43 26-Jul-2023,A1,A,42.1911,-71.1721,41.7753,-68.7612,48,,401677669,-119
243058,243058,Mk10,DS,1,0,0,,,09:38:48 27-Jul-2023,A1,B,42.0581,-70.5936,42.0581,-70.5936,8,,401677525,-126
243058,243058,Mk10,DS,2,0,1,244,244,09:57:52 27-Jul-2023,SR,B,42.0466,-70.4825,42.0466,-70.4825,6,,401677637,-134
243058,243058,Mk10,DS,2,0,0,325,325,10:24:32 27-Jul-2023,CS,B,42.1214,-70.3404,42.1214,-70.3404,6,,401677674,-125
243058,243058,Mk10,DS,1,0,1,,,10:47:26 27-Jul-2023,NK,B,42.1162,-70.3046,42.1162,-70.3046,6,,401677683,-137
243058,243058,Mk10,DS,1,0,1,,,11:11:40 27-Jul-2023,A1,B,42.0868,-70.4192,42.0868,-70.4192,6,,401677706,-137
243058,243058,Mk10,DS,1,0,0,,,12:03:33 27-Jul-2023,CS,B,42.0932,-70.3386,42.0932,-70.3386,8,,401677690,-136
243058,243058,Mk10,DS,2,0,1,346,346,12:06:55 27-Jul-2023,NP,B,42.0852,-70.1884,42.0852,-70.1884,6,,401677697,-131
243058,243058,Mk10,DS,1,0,0,,,12:25:57 27-Jul-2023,NK,B,42.0858,-70.1688,42.0858,-70.1688,6,,401677696,-120
243058,243058,Mk10,DS,2,0,0,410,410,13:17:03 27-Jul-2023,MC,B,42.0308,-70.2696,42.0308,-70.2696,8,,401677652,-127
243058,243058,Mk10,DS,3,0,1,174,27,13:47:20 27-Jul-2023,NP,A,42.1052,-70.3101,42.1052,-70.3101,7,,401677655,-124
243058,243058,Mk10,DS,3,0,1,171,26,14:05:04 27-Jul-2023,NK,A,42.0637,-70.1458,42.0637,-70.1458,6,,401677627,-125
243058,243058,Mk10,DS,3,0,1,142,116,14:18:56 27-Jul-2023,NN,A,42.0614,-70.0953,42.0614,-70.0953,6,,401677694,-133
243058,243058,Mk10,DS,3,0,1,120,35,14:53:08 27-Jul-2023,MC,A,42.1106,-70.2176,42.1106,-70.2176,8,,401677661,-120
243058,243058,Mk10,DS,3,0,2,228,222,15:27:27 27-Jul-2023,NP,A,42.1630,-70.1678,42.1630,-70.1678,6,,401677681,-132
243058,243058,Mk10,DS,1,0,1,,,15:40:39 27-Jul-2023,MB,B,42.1623,-70.1681,42.1623,-70.1681,6,,401677688,-132
243058,243058,Mk10,DS,3,0,0,109,31,16:00:10 27-Jul-2023,NN,A,42.1165,-70.2271,42.1165,-70.2271,6,,401677676,-127
243058,243058,Mk10,DS,1,0,0,,,21:31:25 27-Jul-2023,CS,B,42.3364,-70.0883,42.3364,-70.0883,8,,401677729,-127
243058,243058,Mk10,DS,1,0,0,,,09:16:23 28-Jul-2023,A1,B,42.0883,-70.2117,42.0883,-70.2117,8,,401677690,-132
243058,243058,Mk10,DS,4,0,2,83,22,09:27:19 28-Jul-2023,SR,2,42.1029,-70.1991,42.1029,-70.1991,56,,401677693,-124
243058,243058,Mk10,DS,1,0,1,,,09:39:25 28-Jul-2023,CS,B,42.1035,-70.2009,42.1035,-70.2009,6,,401677685,-130
243058,243058,Mk10,DS,2,0,0,202,202,10:51:52 28-Jul-2023,A1,B,42.1257,-70.1781,42.1257,-70.1781,8,,401677672,-129
243058,243058,Mk10,DS,3,0,3,179,90,11:08:36 28-Jul-2023,SR,A,42.1149,-70.1762,42.1149,-70.1762,6,,401677675,-132
243058,243058,Mk10,DS,5,0,2,150,59,11:21:43 28-Jul-2023,CS,0,42.1067,-70.1854,42.1067,-70.1854,46,,401677670,-124
243058,243058,Mk10,DS,3,0,1,187,152,12:49:06 28-Jul-2023,MC,A,42.1243,-70.1268,42.1243,-70.1268,8,,401677685,-134
243058,243058,Mk10,DS,2,0,2,380,380,13:35:14 28-Jul-2023,NP,B,42.1263,-70.0205,42.1263,-70.0205,8,,401677693,-132
243058,243058,Mk10,DS,2,0,0,88,88,13:42:18 28-Jul-2023,NK,B,42.1215,-70.0012,42.1215,-70.0012,6,,401677709,-125
