DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
243058,243058,,Transmission,Mk10,2,15:00:00 25-Jul-2023,16:00:00 25-Jul-2023,,,,0.0,0.00,20.0,0.00,7.6,0.00,21.9,0.00,,,
243058,243058,,Transmission,Mk10,1,16:00:00 25-Jul-2023,17:00:00 25-Jul-2023,,,,,,,,7.4,0.00,22.1,0.00,,,
243058,243058,,Transmission,Mk10,1,19:00:00 25-Jul-2023,20:00:00 25-Jul-2023,,,,0.0,0.00,10.5,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,20:00:00 25-Jul-2023,21:00:00 25-Jul-2023,,,,,,,,9.1,0.00,22.1,0.00,,,
243058,243058,,Transmission,Mk10,1,21:00:00 25-Jul-2023,22:00:00 25-Jul-2023,,,,,,,,9.8,0.00,21.4,0.00,,,
243058,243058,,Transmission,Mk10,1,22:00:00 25-Jul-2023,23:00:00 25-Jul-2023,,,,0.0,0.00,13.0,0.00,8.6,0.00,21.0,0.00,,,
243058,243058,,Transmission,Mk10,1,23:00:00 25-Jul-2023,00:00:00 26-Jul-2023,,,,0.0,0.00,12.0,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,00:00:00 28-Jul-2023,01:00:00 28-Jul-2023,,,,,,,,8.8,0.00,20.8,0.00,,,
243058,243058,,Transmission,Mk10,1,02:00:00 28-Jul-2023,03:00:00 28-Jul-2023,,,,,,,,7.8,0.00,19.3,0.00,,,
243058,243058,,Transmission,Mk10,1,06:00:00 28-Jul-2023,07:00:00 28-Jul-2023,,,,0.0,0.00,5.0,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,07:00:00 28-Jul-2023,08:00:00 28-Jul-2023,,,,0.0,0.00,16.0,0.00,,,,,,,
243058,243058,,Transmission,Mk10,2,11:00:00 28-Jul-2023,12:00:00 28-Jul-2023,,,,,,,,7.8,0.00,18.8,0.00,,,
243058,243058,,Transmission,Mk10,1,16:00:00 28-Jul-2023,17:00:00 28-Jul-2023,,,,,,,,7.4,0.00,23.8,0.00,,,
243058,243058,,Transmission,Mk10,1,22:00:00 28-Jul-2023,23:00:00 28-Jul-2023,,,,,,,,16.4,0.00,24.8,0.00,,,
243058,243058,,Transmission,Mk10,1,05:00:00 31-Jul-2023,06:00:00 31-Jul-2023,,,,0.0,0.00,18.0,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,06:00:00 31-Jul-2023,07:00:00 31-Jul-2023,,,,0.0,0.00,13.5,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,10:00:00 31-Jul-2023,11:00:00 31-Jul-2023,,,,0.0,0.00,11.5,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,13:00:00 31-Jul-2023,14:00:00 31-Jul-2023,,,,,,,,8.6,0.00,18.0,0.00,,,
243058,243058,,Transmission,Mk10,1,16:00:00 31-Jul-2023,17:00:00 31-Jul-2023,,,,0.0,0.00,12.5,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,02:00:00 03-Aug-2023,03:00:00 03-Aug-2023,,,,0.0,0.00,3.5,0.00,,,,,,,
243058,243058,,Transmission,Mk10,3,04:00:00 03-Aug-2023,05:00:00 03-Aug-2023,,,,0.0,0.00,17.0,0.00,9.4,0.00,18.6,0.00,,,
243058,243058,,Transmission,Mk10,1,05:00:00 03-Aug-2023,06:00:00 03-Aug-2023,,,,,,,,8.3,0.00,18.5,0.00,,,
243058,243058,,Transmission,Mk10,1,06:00:00 03-Aug-2023,07:00:00 03-Aug-2023,,,,0.0,0.00,17.0,0.00,,,,,,,
243058,243058,,Transmission,Mk10,1,09:00:00 03-Aug-2023,10:00:00 03-Aug-2023,,,,,,,,7.8,0.00,18.3,0.00,,,
243058,243058,,Transmission,Mk10,3,10:00:00 03-Aug-2023,11:00:00 03-Aug-2023,,,,0.0,0.00,22.5,0.00,7.8,0.00,18.4,0.00,,,
243058,243058,,Transmission,Mk10,1,11:00:00 03-Aug-2023,12:00:00 03-Aug-2023,,,,,,,,7.8,0.00,18.5,0.00,,,
243058,243058,,Transmission,Mk10,3,13:00:00 03-Aug-2023,14:00:00 03-Aug-2023,,,,0.0,0.00,11.0,0.00,8.6,0.00,18.5,0.00,,,
243058,243058,,Transmission,Mk10,1,19:00:00 03-Aug-2023,20:00:00 03-Aug-2023,,,,,,,,7.9,0.00,19.3,0.00,,,
