DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
243058,243058,,Transmission,Mk10,25-Jul-2023,15:38:45,,,,9.0,1.00,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:40:00,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:41:15,,,,5.0,1.00,9.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:42:30,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:43:45,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:45:00,,,,19.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:46:15,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:47:30,,,,11.0,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:48:45,,,,19.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:50:00,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:51:15,,,,11.0,1.75,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:52:30,,,,11.0,1.75,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:53:45,,,,6.5,1.00,11.6,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:55:00,,,,1.0,0.50,21.5,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:56:15,,,,16.5,1.75,8.1,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:57:30,,,,14.0,1.50,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,15:58:45,,,,9.0,1.00,10.8,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:00:00,,,,,,21.6,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:01:15,,,,,,9.8,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:02:30,,,,,,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:03:45,,,,,,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:05:00,,,,,,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:06:15,,,,,,8.9,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:07:30,,,,,,10.7,0.55,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:08:45,,,,,,21.6,0.50,,
243058,243058,,Transmission,Mk10,25-Jul-2023,16:10:00,,,,,,8.9,0.50,,
