DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
243052,243052,Mk10,09:44:17 28-Jul-2023,Argos,A,42.1218,-70.2061,12190,31725,4684,92,,,,,,
243052,243052,Mk10,10:51:45 28-Jul-2023,Argos,A,42.1577,-70.1584,2529,3463,1847,42,,,,,,
243052,243052,Mk10,11:09:01 28-Jul-2023,Argos,1,42.1240,-70.1797,1299,1441,1170,42,,,,,,
243052,243052,Mk10,11:20:40 28-Jul-2023,Argos,0,42.1042,-70.1490,2578,9163,725,87,,,,,,
243052,243052,Mk10,11:58:53 28-Jul-2023,Argos,B,42.1109,-70.1450,15020,21023,10730,90,,,,,,
243052,243052,Mk10,12:04:32 28-Jul-2023,Argos,0,42.0972,-70.1768,2321,7704,699,85,,,,,,
243052,243052,Mk10,12:26:09.835000 28-Jul-2023,FastGPS,4,42.1195,-70.1393,,,,,,,,,,
243052,243052,Mk10,13:46:21 28-Jul-2023,Argos,B,42.3205,-70.1513,26302,63167,10951,90,,,,,,
243052,243052,Mk10,14:07:05 28-Jul-2023,Argos,0,42.2136,-70.1207,13209,57683,3024,172,,,,,,
243052,243052,Mk10,14:34:31 28-Jul-2023,Argos,0,42.1102,-70.2804,5746,36499,904,102,,,,,,
243052,243052,Mk10,15:20:35 28-Jul-2023,Argos,A,42.1691,-70.1772,20662,71909,5936,139,,,,,,
243052,243052,Mk10,15:22:25 28-Jul-2023,Argos,A,42.0413,-70.1547,5487,40229,748,140,,,,,,
243052,243052,Mk10,15:46:28 28-Jul-2023,Argos,0,42.0877,-70.1387,9521,159805,567,99,,,,,,
243052,243052,Mk10,16:00:13 28-Jul-2023,Argos,0,42.0744,-70.1292,4726,13778,1620,22,,,,,,
243052,243052,Mk10,17:25:32 28-Jul-2023,Argos,A,42.1035,-70.0373,10014,110457,907,94,,,,,,
243052,243052,Mk10,17:37:20 28-Jul-2023,Argos,B,42.1189,-70.1898,3841,12284,1200,30,,,,,,
