DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
CCS-0304,243052,Mk10,12:02:27 28-Jul-2023,,,0,42.0972,-70.1768,CRC 2475.20095,13:00:00 27-Jul-2023,TAD,16,154,189,246,213,94,193,217,220,176,193,,,,,,,,,,,,,,,,,,,,,
CCS-0304,243052,Mk10,11:58:53 28-Jul-2023,,,B,42.1109,-70.1450,CRC 35688.43403,20:38:00 27-Jul-2023,Behavior,184,182,141,247,73,128,232,24,71,227,133,240,211,56,32,117,68,26,227,200,49,29,132,225,107,196,60,7,170,152,217,
CCS-0304,243052,Mk10,14:10:58 28-Jul-2023,,,0,42.2136,-70.1207,CRC 28414.65082,09:08:48 28-Jul-2023,Fast-GPS,118,239,237,248,148,140,21,26,58,234,63,117,17,221,58,0,50,94,22,23,228,146,45,,,,,,,,,
CCS-0304,243052,Mk10,14:11:17 28-Jul-2023,,,0,42.2136,-70.1207,CRC 35527.23349,10:22:00 27-Jul-2023,Behavior,184,172,125,246,165,128,232,48,67,17,135,129,138,95,80,53,70,72,251,139,95,53,251,233,55,103,168,43,112,44,84,
CCS-0304,243052,Mk10,14:11:39 28-Jul-2023,,,0,42.2136,-70.1207,CRC 55659.6765,09:00:00 26-Jul-2023,DiveDuration,77,150,189,244,144,57,145,171,80,169,16,161,66,1,40,,,,,,,,,,,,,,,,,
CCS-0304,243052,Mk10,14:31:37 28-Jul-2023,,,0,42.1102,-70.2804,CRC 15668.64629,09:08:00 27-Jul-2023,Behavior,179,211,77,246,146,57,16,152,184,16,65,32,6,8,130,9,128,87,4,145,213,66,124,64,145,137,14,1,224,22,0,
CCS-0304,243052,Mk10,14:35:03 28-Jul-2023,,,0,42.1102,-70.2804,CRC 64975.35446,06:00:00 26-Apr-2020,TAD,31,220,241,52,99,56,211,130,56,192,0,,,,,,,,,,,,,,,,,,,,,
CCS-0304,243052,Mk10,14:38:14 28-Jul-2023,,,0,42.1102,-70.2804,CRC 46864.64530,04:00:00 24-Jul-2023,TAD,27,113,13,240,65,120,24,194,32,192,0,,,,,,,,,,,,,,,,,,,,,
CCS-0304,243052,Mk10,15:25:08 28-Jul-2023,,,A,42.0413,-70.1547,CRC 41191.41596,23:00:00 25-Jul-2022,DivePDT,154,14,121,243,114,121,17,25,64,2,0,,,,,,,,,,,,,,,,,,,,,
CCS-0304,243052,Mk10,16:01:44 28-Jul-2023,,,0,42.0744,-70.1292,CRC 48591.8710,17:51:27 27-Jul-2023,Fast-GPS,123,220,253,247,23,54,206,194,116,239,215,214,15,128,7,118,10,127,26,81,237,120,253,,,,,,,,,
CCS-0304,243052,Mk10,17:25:25 28-Jul-2023,,,A,42.1035,-70.0373,CRC 20819.12625,05:00:00 28-Jul-2023,TAD,21,21,61,248,81,120,24,202,0,0,0,,,,,,,,,,,,,,,,,,,,,
