DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
CCS-0304,243052,,Transmission,Mk10,1,17:09:00 25-Jul-2023,17:43:26 25-Jul-2023,Message,10,,,,2056.000000,2076.000000,,
CCS-0304,243052,,Transmission,Mk10,1,17:09:00 25-Jul-2023,17:12:22 25-Jul-2023,Dive,1,U,15.5,15.5,201,203,,
CCS-0304,243052,,Transmission,Mk10,1,17:12:22 25-Jul-2023,17:12:34 25-Jul-2023,Surface,,,,,11,13,11,1
CCS-0304,243052,,Transmission,Mk10,1,17:12:34 25-Jul-2023,17:18:00 25-Jul-2023,Dive,1,V,26.5,27.0,325,327,,
CCS-0304,243052,,Transmission,Mk10,1,17:18:00 25-Jul-2023,17:22:58 25-Jul-2023,Surface,,,,,297,299,135,163
CCS-0304,243052,,Transmission,Mk10,1,17:22:58 25-Jul-2023,17:28:58 25-Jul-2023,Dive,1,Square,12.5,12.5,359,361,,
CCS-0304,243052,,Transmission,Mk10,1,17:28:58 25-Jul-2023,17:32:42 25-Jul-2023,Surface,,,,,223,225,65,159
CCS-0304,243052,,Transmission,Mk10,1,17:32:42 25-Jul-2023,17:36:46 25-Jul-2023,Dive,1,U,14.5,14.5,243,245,,
CCS-0304,243052,,Transmission,Mk10,1,17:36:46 25-Jul-2023,17:37:50 25-Jul-2023,Surface,,,,,63,65,64,0
CCS-0304,243052,,Transmission,Mk10,1,17:37:50 25-Jul-2023,17:42:14 25-Jul-2023,Dive,1,Square,8.0,8.0,263,265,,
CCS-0304,243052,,Transmission,Mk10,1,17:42:14 25-Jul-2023,17:43:26 25-Jul-2023,Surface,,,,,71,73,72,0
CCS-0304,243052,,Transmission,Mk10,1,19:01:00 25-Jul-2023,21:09:40 25-Jul-2023,Message,10,,,,7710.000000,7730.000000,,
CCS-0304,243052,,Transmission,Mk10,1,19:01:00 25-Jul-2023,19:05:48 25-Jul-2023,Dive,1,Square,11.5,11.5,287,289,,
CCS-0304,243052,,Transmission,Mk10,1,19:05:48 25-Jul-2023,19:06:44 25-Jul-2023,Surface,,,,,55,57,56,0
CCS-0304,243052,,Transmission,Mk10,1,19:06:44 25-Jul-2023,19:13:18 25-Jul-2023,Dive,1,Square,11.5,11.5,393,395,,
