DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
CCS-0304,243052,,Mk10,17:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,26.750000,0.250000,Behavior
CCS-0304,243052,,Mk10,18:00:00 25-Jul-2023,,,,0.375000,0.375000,TimeSeries,11.250000,0.500000,TimeSeries
CCS-0304,243052,,Mk10,19:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,12.500000,0.750000,TimeSeries
CCS-0304,243052,,Mk10,20:00:00 25-Jul-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
CCS-0304,243052,,Mk10,22:00:00 25-Jul-2023,,,,0.000000,0.000000,Fast-GPS,3.500000,0.250000,TimeSeries
CCS-0304,243052,,Mk10,23:00:00 25-Jul-2023,,,,0.000000,0.000000,Fast-GPS,8.500000,0.750000,TimeSeries
CCS-0304,243052,,Mk10,00:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,,,
CCS-0304,243052,,Mk10,05:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,06:00:00 26-Jul-2023,,,,13.000000,0.000000,Behavior,13.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,07:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,,,
CCS-0304,243052,,Mk10,08:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
CCS-0304,243052,,Mk10,09:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,10:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,,,
CCS-0304,243052,,Mk10,11:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,12:00:00 26-Jul-2023,,,,0.000000,0.000000,Status,18.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,14:00:00 26-Jul-2023,,,,0.000000,0.000000,Status,22.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,15:00:00 26-Jul-2023,,,,0.000000,0.000000,Status,26.750000,0.250000,Behavior
CCS-0304,243052,,Mk10,16:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,19:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,05:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,08:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,11:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
CCS-0304,243052,,Mk10,13:00:00 27-Jul-2023,,,,0.000000,0.000000,Status,,,
CCS-0304,243052,,Mk10,19:00:00 27-Jul-2023,,,,13.000000,0.000000,Behavior,13.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,20:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,14.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,23:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,00:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
CCS-0304,243052,,Mk10,05:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,06:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,4.000000,0.000000,Behavior
CCS-0304,243052,,Mk10,07:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,3.500000,0.000000,Behavior
CCS-0304,243052,,Mk10,08:00:00 28-Jul-2023,,,,0.625000,0.625000,TimeSeries,12.250000,0.500000,TimeSeries
CCS-0304,243052,,Mk10,11:00:00 28-Jul-2023,,,,0.000000,0.000000,Status,,,
CCS-0304,243052,,Mk10,12:00:00 28-Jul-2023,,,,0.000000,0.000000,Status,,,
CCS-0304,243052,,Mk10,14:00:00 28-Jul-2023,,,,0.000000,0.000000,Status,,,
