DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
CCS-0521,234800,,Transmission,Mk10,TAD,19:00:00 30-Jun-2022,187.000000,3,0,,,,7,100.000000,67.5,11.6,14.8,4.5,1.3,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 01-Jul-2022,187.000000,1,0,,,,7,100,54.5,16.2,15.0,13.5,0.6,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 02-Jul-2022,187.000000,2,0,,,,7,100.000000,67.5,19.8,12.4,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 03-Jul-2022,187.000000,1,0,,,,7,100,1.3,57.5,30,8.8,1.3,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 05-Jul-2022,187.000000,4,0,,,,7,100,56.3,8.2,9.5,11.3,12.6,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 06-Jul-2022,187.000000,1,0,,,,7,100,56.5,11.3,13.5,14.0,4.0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 07-Jul-2022,187.000000,2,0,,,,7,100.000000,55.7,10.5,10.3,15.9,6.6,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 10-Jul-2022,188.000000,1,0,,,,7,100.000000,57.9,11.2,7.1,7.3,11.6,4.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 11-Jul-2022,188.000000,1,0,,,,7,100.000000,53.5,11.7,15.1,6.1,5.5,8.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 13-Jul-2022,188.000000,2,0,,,,7,100,74.8,15.5,5.9,2.1,1.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 15-Jul-2022,188.000000,2,0,,,,7,100.000000,55.8,9.2,6.1,7.7,12.7,8.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 16-Jul-2022,189.000000,4,0,,,,7,100,65.6,5.4,5.7,9.3,11.9,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 17-Jul-2022,189.000000,3,0,,,,7,100,67.4,6.9,7.4,8.8,5.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 21-Jul-2022,189.000000,1,0,,,,7,100,63.8,5.0,6.8,7.8,13.3,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 22-Jul-2022,189.000000,1,0,,,,7,100,62.0,6.1,9.2,11.2,6.8,4.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 23-Jul-2022,190.000000,3,0,,,,7,100,54.3,8.3,13.2,8.9,6.2,9.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 24-Jul-2022,190.000000,2,0,,,,7,100.000000,69.3,7.6,12.2,9.2,1.4,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 25-Jul-2022,190.000000,4,0,,,,7,100,57.0,16.3,19.2,7.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 26-Jul-2022,190.000000,3,0,,,,7,100.000000,71.0,11.1,14.2,3.3,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 27-Jul-2022,190.000000,4,0,,,,7,100,61.8,10.7,20.4,6.8,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 28-Jul-2022,190.000000,1,0,,,,7,100,62.0,12.9,19.5,5.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 30-Jul-2022,190.000000,3,0,,,,7,100,57.6,7.9,15.6,18.6,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 31-Jul-2022,191.000000,2,0,,,,7,100.000000,59.3,10.0,18.2,11.9,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS-0521,234800,,Transmission,Mk10,TAD,00:00:00 01-Aug-2022,191.000000,1,0,,,,7,100.000000,52.1,16.0,22.7,9.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
